stratifications,stratifying_by,n_unsuppressed_estimates,estimate_range,ethnicity,race,sex,education,poverty,FMD_prev_2001,FMD_prev_2001_rank,FMD_prev_2019,FMD_prev_2019_rank,FMD_prev_change_2001_2019,FMD_prev_annual_change,FMD_prev_annual_change_rank,FMD_ineq_abs_2001,FMD_ineq_abs_2001_rank,FMD_ineq_abs_2019,FMD_ineq_abs_2019_rank,FMD_ineq_abs_change_2001_2019,FMD_ineq_abs_annual_change,FMD_ineq_abs_annual_change_rank,FMD_ineq_mult_2001,FMD_ineq_mult_2001_rank,FMD_ineq_mult_2019,FMD_ineq_mult_2019_rank,FMD_ineq_mult_change_2001_2019,FMD_ineq_mult_annual_change,FMD_ineq_mult_annual_change_rank
4,"Race, Ethnicity, Sex, Poverty Status",13,2001-2019,Hispanic,NAAN,Female,All,Not In Poverty,22.2 (95% CI: 11.2 to 36.6),12,18.6 (95% CI: 11.7 to 25.7),18,-3.53,0.173,11,14.6 (95% CI: 3.6 to 29.1),12,7.59 (95% CI: 0.689 to 14.7),1800,-7.01,-0.0606,10,193 (95% CI: 47.8 to 385),12,68.8 (95% CI: 6.3 to 135),18,-125,-3.61,6
4,"Race, Ethnicity, Sex, Poverty Status",18,2001-2019,Non-Hispanic,NAAN,Female,All,Not In Poverty,16.5 (95% CI: 12.6 to 20.9),10,21 (95% CI: 17.1 to 25.5),19,4.45,0.262,15,8.96 (95% CI: 4.97 to 13.3),10,9.93 (95% CI: 5.98 to 14.5),1900,0.97,0.0518,16,119 (95% CI: 64.9 to 178),10,90 (95% CI: 54 to 132),19,-28.6,-1.84,10
4,"Race, Ethnicity, Sex, Poverty Status",18,2001-2019,Non-Hispanic,NAAN,Male,All,In Poverty,24.6 (95% CI: 15.6 to 35.4),13,22.4 (95% CI: 17 to 29.6),20,-2.24,-0.0703,3,17 (95% CI: 7.81 to 27.9),13,11.3 (95% CI: 5.99 to 18.6),2000,-5.73,-0.28,3,225 (95% CI: 107 to 367),13,102 (95% CI: 54.5 to 168),20,-123,-6.62,3
4,"Race, Ethnicity, Sex, Poverty Status",18,2001-2019,Non-Hispanic,White,Male,All,In Poverty,18.8 (95% CI: 16.2 to 21.6),11,28.5 (95% CI: 26.5 to 30.4),21,9.69,0.533,19,11.3 (95% CI: 8.56 to 14.1),11,17.5 (95% CI: 15.5 to 19.3),2100,6.2,0.323,20,149 (95% CI: 112 to 189),11,158 (95% CI: 138 to 178),21,9.12,-0.122,16
4,"Race, Ethnicity, Sex, Poverty Status",7,2012-2019,Non-Hispanic,NHPI,Female,All,In Poverty,NA,NA,28.5 (95% CI: 18.4 to 40.4),22,NA,1.73,24,NA,NA,17.5 (95% CI: 7.32 to 29.2),2200,NA,1.32,24,NA,NA,158 (95% CI: 65 to 265),22,NA,7.65,23
4,"Race, Ethnicity, Sex, Poverty Status",18,2001-2019,Non-Hispanic,NAAN,Female,All,In Poverty,38 (95% CI: 26.4 to 49.6),15,34.2 (95% CI: 27.6 to 41.2),23,-3.74,-0.00373,5,30.4 (95% CI: 18.8 to 42),15,23.2 (95% CI: 16.4 to 30),2300,-7.23,-0.214,5,402 (95% CI: 247 to 563),15,210 (95% CI: 146 to 272),23,-192,-8.73,2
4,"Race, Ethnicity, Sex, Poverty Status",18,2001-2019,Non-Hispanic,White,Female,All,In Poverty,24.9 (95% CI: 22.7 to 27.1),14,36.7 (95% CI: 35 to 38.5),24,11.8,0.675,21,17.3 (95% CI: 15.1 to 19.5),14,25.6 (95% CI: 24.1 to 27.5),2400,8.31,0.465,22,229 (95% CI: 197 to 266),14,232 (95% CI: 214 to 253),24,2.77,-0.31,15
4,"Race, Ethnicity, Sex, Poverty Status",0,NA,Hispanic,NHPI,Female,All,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"Race, Ethnicity, Sex, Poverty Status",0,NA,Hispanic,Asian,Female,All,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"Race, Ethnicity, Sex, Poverty Status",0,NA,Hispanic,NHPI,Female,All,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"Race, Ethnicity, Sex, Poverty Status",0,NA,Hispanic,Asian,Female,All,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"Race, Ethnicity, Sex, Poverty Status",0,NA,Hispanic,Asian,Male,All,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"Race, Ethnicity, Sex, Poverty Status",0,NA,Hispanic,NHPI,Male,All,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"Race, Ethnicity, Sex, Poverty Status",0,NA,Hispanic,Asian,Male,All,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"Race, Ethnicity, Sex, Poverty Status",1,2016-2016,Hispanic,NHPI,Male,All,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"Race, Sex, Education, Poverty Status",18,2001-2019,All,Asian,Male,>=HS,Not In Poverty,4.05 (95% CI: 2.37 to 6.2),1,7.71 (95% CI: 6.03 to 9.39),1,3.65,0.156,7,-3.41 (95% CI: -5.24 to -1.07),1,-2.74 (95% CI: -4.36 to -0.871),100,0.667,-0.0315,8,-45.6 (95% CI: -68.2 to -15.2),1,-26.2 (95% CI: -42 to -8.61),1,19.3,0.212,16
4,"Race, Sex, Education, Poverty Status",18,2001-2019,All,White,Male,>=HS,Not In Poverty,7.46 (95% CI: 6.97 to 8.12),3,10.4 (95% CI: 10.1 to 10.8),2,2.99,0.187,10,0 (95% CI: 0 to 0),3,0 (95% CI: 0 to 0),200,0,0,11,0 (95% CI: 0 to 0),3,0 (95% CI: 0 to 0),2,0,0,14
4,"Race, Sex, Education, Poverty Status",11,2005-2019,All,NHPI,Male,>=HS,Not In Poverty,NA,NA,11.7 (95% CI: 7.5 to 17.2),3,NA,0.593,21,NA,NA,1.21 (95% CI: -2.98 to 6.93),300,NA,0.244,17,NA,NA,11.6 (95% CI: -28.1 to 67.1),3,NA,2.99,21
4,"Race, Sex, Education, Poverty Status",18,2001-2019,All,Asian,Female,>=HS,Not In Poverty,4.87 (95% CI: 2.67 to 7.64),2,11.7 (95% CI: 9.34 to 14.5),4,6.8,0.283,14,-2.59 (95% CI: -4.81 to 0.234),2,1.23 (95% CI: -1.16 to 3.91),400,3.82,0.096,14,-34.6 (95% CI: -63.1 to 3.17),2,11.8 (95% CI: -10.7 to 37.8),4,46.3,0.964,20
4,"Race, Sex, Education, Poverty Status",11,2009-2019,All,Asian,Male,>=HS,In Poverty,NA,NA,11.8 (95% CI: 7.37 to 16.8),5,NA,0.0159,5,NA,NA,1.32 (95% CI: -3.35 to 6.42),500,NA,-0.322,5,NA,NA,12.7 (95% CI: -30.9 to 62.5),5,NA,-5.17,5
4,"Race, Sex, Education, Poverty Status",18,2001-2019,All,White,Female,>=HS,Not In Poverty,10.9 (95% CI: 10.5 to 11.3),6,14.7 (95% CI: 14.2 to 15.2),6,3.72,0.233,13,3.48 (95% CI: 2.78 to 4.17),6,4.22 (95% CI: 3.51 to 4.84),600,0.736,0.0453,13,46.9 (95% CI: 35.4 to 59),6,40.4 (95% CI: 32.7 to 47.2),6,-6.44,-0.425,13
4,"Race, Sex, Education, Poverty Status",13,2005-2019,All,NAAN,Male,<HS,Not In Poverty,NA,NA,15 (95% CI: 7.59 to 23.6),7,NA,-0.838,2,NA,NA,4.58 (95% CI: -2.81 to 13.2),700,NA,-1.1,2,NA,NA,43.9 (95% CI: -26.4 to 128),7,NA,-17.4,2
4,"Race, Sex, Education, Poverty Status",15,2001-2019,All,NAAN,Male,>=HS,In Poverty,14.9 (95% CI: 7.06 to 25.4),10,15.3 (95% CI: 11 to 20.4),8,0.371,-0.258,4,7.47 (95% CI: -0.214 to 17.7),10,4.85 (95% CI: 0.672 to 10.1),800,-2.62,-0.51,4,100 (95% CI: -2.95 to 241),10,46.5 (95% CI: 6.47 to 98.2),8,-53.8,-9.17,4
4,"Race, Sex, Education, Poverty Status",12,2007-2019,All,Asian,Female,>=HS,In Poverty,NA,NA,15.9 (95% CI: 9.73 to 23),9,NA,0.188,11,NA,NA,5.49 (95% CI: -0.805 to 12.5),900,NA,-0.132,6,NA,NA,52.6 (95% CI: -7.84 to 120),9,NA,-4.45,6
4,"Race, Sex, Education, Poverty Status",18,2001-2019,All,NAAN,Male,>=HS,Not In Poverty,10.6 (95% CI: 6.47 to 16.4),5,16.1 (95% CI: 12.5 to 20.1),10,5.49,0.294,15,3.13 (95% CI: -1.04 to 8.78),5,5.63 (95% CI: 1.99 to 9.74),1000,2.5,0.107,15,42.1 (95% CI: -13.6 to 117),5,54 (95% CI: 19 to 93.3),10,11.9,0.0571,15
4,"Race, Sex, Education, Poverty Status",18,2001-2019,All,White,Male,<HS,Not In Poverty,12.2 (95% CI: 10.4 to 14.3),7,16.5 (95% CI: 14.3 to 19.1),11,4.24,0.219,12,4.78 (95% CI: 2.85 to 6.95),7,6.03 (95% CI: 3.75 to 8.66),1100,1.25,0.0315,12,64.3 (95% CI: 36.1 to 94.1),7,57.8 (95% CI: 36.1 to 84.1),11,-6.46,-1.08,11
4,"Race, Sex, Education, Poverty Status",13,2001-2019,All,NAAN,Male,<HS,In Poverty,12.4 (95% CI: 5.58 to 21.6),8,16.8 (95% CI: 10.2 to 24.6),12,4.4,0.142,6,4.98 (95% CI: -2 to 14.5),8,6.39 (95% CI: -0.281 to 14.2),1200,1.41,-0.126,7,67 (95% CI: -24.6 to 198),8,61.3 (95% CI: -2.69 to 136),12,-5.71,-4.09,7
4,"Race, Sex, Education, Poverty Status",16,2001-2019,All,NHPI,Female,>=HS,Not In Poverty,8.82 (95% CI: 3.98 to 14.7),4,18.4 (95% CI: 11.8 to 25.6),13,9.56,0.699,22,1.36 (95% CI: -3.66 to 7.4),4,7.93 (95% CI: 1.29 to 15),1300,6.57,0.466,22,18.5 (95% CI: -48.1 to 101),4,75.9 (95% CI: 12.1 to 146),13,57.4,4.17,23
4,"Race, Sex, Education, Poverty Status",18,2001-2019,All,NAAN,Female,>=HS,Not In Poverty,18.1 (95% CI: 13.5 to 23),13,19.7 (95% CI: 16 to 23.9),14,1.62,0.162,8,10.6 (95% CI: 6.03 to 15.5),13,9.25 (95% CI: 5.45 to 13.5),1400,-1.37,-0.0256,9,143 (95% CI: 81.9 to 212),13,88.7 (95% CI: 51.7 to 131),14,-54.1,-2.63,8
4,"Race, Sex, Education, Poverty Status",18,2001-2019,All,White,Male,<HS,In Poverty,14.3 (95% CI: 10.7 to 18.4),9,20 (95% CI: 17.5 to 23),15,5.66,0.18,9,6.88 (95% CI: 3.04 to 11.1),9,9.55 (95% CI: 7.01 to 12.4),1500,2.67,-0.00755,10,92.4 (95% CI: 37.9 to 150),9,91.5 (95% CI: 66.3 to 120),15,-0.935,-2.54,9
4,"Race, Sex, Education, Poverty Status",18,2001-2019,All,White,Male,>=HS,In Poverty,16.3 (95% CI: 13.4 to 19.3),12,24.1 (95% CI: 22.3 to 25.9),16,7.83,0.462,18,8.84 (95% CI: 6.08 to 12.1),12,13.7 (95% CI: 11.7 to 15.6),1600,4.84,0.275,19,119 (95% CI: 78.4 to 163),12,131 (95% CI: 112 to 153),16,12.3,0.387,18
4,"Race, Sex, Education, Poverty Status",15,2003-2019,All,NAAN,Female,<HS,In Poverty,NA,NA,25.1 (95% CI: 16.6 to 34.9),17,NA,0.787,23,NA,NA,14.6 (95% CI: 6.07 to 24.5),1700,NA,0.559,23,NA,NA,140 (95% CI: 57 to 238),17,NA,3.48,22
4,"Race, Sex, Education, Poverty Status",18,2001-2019,All,White,Female,<HS,In Poverty,19.8 (95% CI: 17 to 23.2),15,25.5 (95% CI: 22.7 to 28.3),18,5.7,0.296,16,12.4 (95% CI: 9.33 to 16),15,15.1 (95% CI: 12.2 to 17.9),1800,2.71,0.109,16,166 (95% CI: 123 to 216),15,144 (95% CI: 113 to 173),18,-21.6,-2.26,10
4,"Race, Sex, Education, Poverty Status",15,2001-2019,All,NAAN,Female,<HS,Not In Poverty,15.2 (95% CI: 7.12 to 26),11,26.2 (95% CI: 14.5 to 39.7),19,11,0.552,20,7.78 (95% CI: -0.457 to 18.5),11,15.8 (95% CI: 3.8 to 29.2),1900,7.99,0.351,21,105 (95% CI: -5.96 to 251),11,151 (95% CI: 35.8 to 279),19,46.5,0.802,19
4,"Race, Sex, Education, Poverty Status",18,2001-2019,All,NAAN,Female,>=HS,In Poverty,40.4 (95% CI: 27.5 to 53.8),17,26.9 (95% CI: 21.1 to 33.4),20,-13.5,-0.53,3,33 (95% CI: 19.8 to 46.4),17,16.5 (95% CI: 10.6 to 23),2000,-16.5,-0.717,3,443 (95% CI: 255 to 642),17,158 (95% CI: 100 to 224),20,-285,-13.9,3
4,"Race, Sex, Education, Poverty Status",18,2001-2019,All,White,Female,<HS,Not In Poverty,18.9 (95% CI: 16.7 to 21.1),14,27.6 (95% CI: 23.7 to 31.9),21,8.74,0.519,19,11.4 (95% CI: 9.09 to 13.6),14,17.2 (95% CI: 13.2 to 21.3),2100,5.75,0.332,20,154 (95% CI: 118 to 185),14,165 (95% CI: 125 to 204),21,11,0.304,17
4,"Race, Sex, Education, Poverty Status",18,2001-2019,All,White,Female,>=HS,In Poverty,21 (95% CI: 19.1 to 23.6),16,29.5 (95% CI: 27.9 to 31.2),22,8.42,0.454,17,13.6 (95% CI: 11.3 to 16),16,19 (95% CI: 17.4 to 20.7),2200,5.43,0.267,18,182 (95% CI: 145 to 220),16,182 (95% CI: 163 to 202),22,-0.321,-1.06,12
4,"Race, Sex, Education, Poverty Status",0,NA,All,NHPI,Female,<HS,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"Race, Sex, Education, Poverty Status",0,NA,All,Asian,Female,<HS,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"Race, Sex, Education, Poverty Status",0,NA,All,NHPI,Female,<HS,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"Race, Sex, Education, Poverty Status",0,NA,All,Asian,Female,<HS,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"Race, Sex, Education, Poverty Status",6,2013-2018,All,NHPI,Female,>=HS,In Poverty,NA,NA,NA,NA,NA,1.58,24,NA,NA,NA,NA,NA,1.21,24,NA,NA,NA,NA,NA,11,24
4,"Race, Sex, Education, Poverty Status",0,NA,All,Asian,Male,<HS,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"Race, Sex, Education, Poverty Status",0,NA,All,NHPI,Male,<HS,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"Race, Sex, Education, Poverty Status",0,NA,All,Asian,Male,<HS,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"Race, Sex, Education, Poverty Status",0,NA,All,NHPI,Male,<HS,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"Race, Sex, Education, Poverty Status",5,2012-2018,All,NHPI,Male,>=HS,In Poverty,NA,NA,NA,NA,NA,-1.89,1,NA,NA,NA,NA,NA,-2.19,1,NA,NA,NA,NA,NA,-27.2,1
5,Fully Intersectionally,17,2001-2019,Hispanic,White,Male,<HS,Not In Poverty,9.81 (95% CI: 5.04 to 15),6,5.22 (95% CI: 2.88 to 8.46),1,-4.59,-0.171,5,2.62 (95% CI: -2.15 to 7.87),6,-5.18 (95% CI: -7.63 to -1.79),100,-7.8,-0.338,5,36.5 (95% CI: -29.9 to 111),6,-49.8 (95% CI: -72.4 to -17.6),1,-86.3,-3.96,9
5,Fully Intersectionally,17,2001-2019,Non-Hispanic,Asian,Male,>=HS,Not In Poverty,3.98 (95% CI: 2.23 to 6.14),1,7.55 (95% CI: 5.92 to 9.3),2,3.57,0.123,13,-3.2 (95% CI: -5.08 to -0.959),1,-2.85 (95% CI: -4.5 to -0.971),200,0.352,-0.057,13,-44.5 (95% CI: -69.3 to -13.2),1,-27.4 (95% CI: -43.3 to -9.56),2,17.1,-0.194,21
5,Fully Intersectionally,11,2008-2019,Non-Hispanic,NHPI,Male,>=HS,Not In Poverty,NA,NA,8.69 (95% CI: 5.43 to 12.4),3,NA,0.429,25,NA,NA,-1.71 (95% CI: -4.91 to 1.9),300,NA,0.0881,21,NA,NA,-16.4 (95% CI: -47 to 18.1),3,NA,1.86,29
5,Fully Intersectionally,18,2001-2019,Non-Hispanic,White,Male,>=HS,Not In Poverty,7.19 (95% CI: 6.82 to 7.6),3,10.4 (95% CI: 10 to 10.8),4,3.21,0.196,15,0 (95% CI: 0 to 0),3,0 (95% CI: 0 to 0),400,0,0,16,0 (95% CI: 0 to 0),3,0 (95% CI: 0 to 0),4,0,0,23
5,Fully Intersectionally,18,2001-2019,Hispanic,White,Male,>=HS,Not In Poverty,11.8 (95% CI: 6.57 to 19.4),9,10.9 (95% CI: 9.04 to 13.1),5,-0.876,0.0377,9,4.57 (95% CI: -0.58 to 12.1),9,0.478 (95% CI: -1.35 to 2.71),500,-4.09,-0.158,10,63.7 (95% CI: -7.86 to 167),9,4.64 (95% CI: -13.2 to 26.5),5,-59,-2.35,14
5,Fully Intersectionally,18,2001-2019,Non-Hispanic,Asian,Female,>=HS,Not In Poverty,4.9 (95% CI: 2.69 to 7.74),2,11.6 (95% CI: 9.15 to 14.4),6,6.67,0.284,19,-2.29 (95% CI: -4.43 to 0.496),2,1.17 (95% CI: -1.31 to 3.88),600,3.46,0.0878,20,-31.8 (95% CI: -61.8 to 6.75),2,11.3 (95% CI: -12.5 to 37.5),6,43,0.897,27
5,Fully Intersectionally,11,2009-2019,Non-Hispanic,Asian,Male,>=HS,In Poverty,NA,NA,11.7 (95% CI: 6.97 to 17),7,NA,0.0198,8,NA,NA,1.27 (95% CI: -3.39 to 6.78),700,NA,-0.321,6,NA,NA,12.3 (95% CI: -32.6 to 65.8),7,NA,-5.19,6
5,Fully Intersectionally,18,2001-2019,Hispanic,White,Male,<HS,In Poverty,8.61 (95% CI: 4.37 to 14),5,11.9 (95% CI: 8.36 to 16.1),8,3.33,0.0528,11,1.43 (95% CI: -2.86 to 6.57),5,1.54 (95% CI: -2.13 to 5.76),800,0.115,-0.143,11,19.9 (95% CI: -39.3 to 90.5),5,14.8 (95% CI: -20 to 55.5),8,-5.08,-2.48,13
5,Fully Intersectionally,18,2001-2019,Hispanic,White,Female,<HS,In Poverty,11.2 (95% CI: 7.96 to 15.8),8,12.9 (95% CI: 9.71 to 16.5),9,1.68,-0.0488,6,3.99 (95% CI: 0.7 to 8.71),8,2.45 (95% CI: -0.789 to 6.15),900,-1.53,-0.245,8,55.6 (95% CI: 9.47 to 122),8,23.6 (95% CI: -7.38 to 59.4),9,-32,-4.17,8
5,Fully Intersectionally,3,2012-2019,Non-Hispanic,NHPI,Male,>=HS,In Poverty,NA,NA,14.1 (95% CI: 7.9 to 21.3),10,NA,-0.569,3,NA,NA,3.65 (95% CI: -2.45 to 10.8),1000,NA,-0.978,3,NA,NA,35.1 (95% CI: -23.7 to 104),10,NA,-13.9,3
5,Fully Intersectionally,18,2001-2019,Hispanic,White,Female,>=HS,Not In Poverty,12.6 (95% CI: 9.85 to 15.7),11,14.2 (95% CI: 12.2 to 16.4),11,1.63,0.183,14,5.4 (95% CI: 2.62 to 8.56),11,3.82 (95% CI: 1.64 to 6.02),1100,-1.58,-0.0131,15,75.3 (95% CI: 36.1 to 120),11,36.8 (95% CI: 15.6 to 58.2),11,-38.5,-1.19,16
5,Fully Intersectionally,17,2001-2019,Hispanic,White,Male,>=HS,In Poverty,12.2 (95% CI: 6.57 to 19.8),10,14.4 (95% CI: 10.9 to 18.3),12,2.13,0.0476,10,5.04 (95% CI: -0.7 to 12.6),10,3.96 (95% CI: 0.457 to 7.88),1200,-1.08,-0.159,9,70.3 (95% CI: -9.51 to 178),10,38.1 (95% CI: 4.38 to 76),12,-32.2,-3.49,10
5,Fully Intersectionally,18,2001-2019,Non-Hispanic,White,Female,>=HS,Not In Poverty,10.8 (95% CI: 10.5 to 11.2),7,14.7 (95% CI: 14.2 to 15.2),13,3.87,0.236,17,3.66 (95% CI: 3.16 to 4.24),7,4.31 (95% CI: 3.6 to 4.92),1300,0.652,0.0403,18,51 (95% CI: 42.2 to 61.5),7,41.5 (95% CI: 33.8 to 48.4),13,-9.51,-0.585,20
5,Fully Intersectionally,18,2001-2019,Non-Hispanic,NAAN,Male,>=HS,Not In Poverty,8.48 (95% CI: 5.87 to 11.6),4,15.1 (95% CI: 11 to 20.6),14,6.66,0.287,21,1.29 (95% CI: -1.31 to 4.41),4,4.73 (95% CI: 0.47 to 10.1),1400,3.44,0.0906,23,18 (95% CI: -18.2 to 62),4,45.5 (95% CI: 4.41 to 96.6),14,27.6,-0.00885,22
5,Fully Intersectionally,14,2005-2019,Non-Hispanic,NHPI,Female,>=HS,Not In Poverty,NA,NA,16 (95% CI: 9.54 to 23.8),15,NA,0.706,29,NA,NA,5.62 (95% CI: -0.847 to 13.4),1500,NA,0.45,28,NA,NA,54 (95% CI: -7.99 to 128),15,NA,4.42,32
5,Fully Intersectionally,12,2007-2019,Non-Hispanic,Asian,Female,>=HS,In Poverty,NA,NA,16.3 (95% CI: 9.73 to 23.6),16,NA,0.299,22,NA,NA,5.86 (95% CI: -0.736 to 13.3),1600,NA,-0.0251,14,NA,NA,56.4 (95% CI: -6.99 to 128),16,NA,-3.28,11
5,Fully Intersectionally,18,2001-2019,Hispanic,White,Female,<HS,Not In Poverty,12.6 (95% CI: 7.25 to 19.3),12,16.8 (95% CI: 10.4 to 24.9),17,4.21,0.242,18,5.42 (95% CI: -0.0391 to 12.1),12,6.41 (95% CI: -0.0518 to 14.5),1700,0.991,0.0458,19,75.6 (95% CI: -0.547 to 168),12,61.7 (95% CI: -0.491 to 139),17,-13.8,-1.07,17
5,Fully Intersectionally,4,2011-2019,Hispanic,NAAN,Female,>=HS,In Poverty,NA,NA,16.9 (95% CI: 9.14 to 26.6),18,NA,-1.34,2,NA,NA,6.5 (95% CI: -1.21 to 16.2),1800,NA,-1.54,2,NA,NA,62.6 (95% CI: -11.8 to 158),18,NA,-21.1,2
5,Fully Intersectionally,8,2011-2019,Hispanic,NAAN,Male,>=HS,Not In Poverty,NA,NA,17.6 (95% CI: 11.9 to 25.1),19,NA,0.767,30,NA,NA,7.19 (95% CI: 1.38 to 14.7),1900,NA,0.452,30,NA,NA,69.1 (95% CI: 13 to 140),19,NA,2.66,30
5,Fully Intersectionally,18,2001-2019,Hispanic,White,Female,>=HS,In Poverty,12.7 (95% CI: 8.52 to 18.4),13,18.4 (95% CI: 14.7 to 22.4),20,5.71,0.286,20,5.49 (95% CI: 1.13 to 11.3),13,7.98 (95% CI: 4.24 to 12.1),2000,2.5,0.0901,22,76.5 (95% CI: 15.4 to 156),13,76.8 (95% CI: 40.8 to 117),20,0.354,-0.876,18
5,Fully Intersectionally,12,2001-2019,Hispanic,NAAN,Female,>=HS,Not In Poverty,23.5 (95% CI: 10.7 to 38.5),21,19.5 (95% CI: 12.5 to 27.2),21,-3.92,1.45,35,16.3 (95% CI: 3.43 to 31.5),21,9.14 (95% CI: 2.17 to 16.7),2100,-7.13,1.25,35,227 (95% CI: 47.1 to 443),21,87.9 (95% CI: 21.1 to 161),21,-139,14.6,36
5,Fully Intersectionally,18,2001-2019,Non-Hispanic,NAAN,Female,>=HS,Not In Poverty,16.7 (95% CI: 12.5 to 21.4),16,19.8 (95% CI: 16 to 24.7),22,3.1,0.222,16,9.5 (95% CI: 5.26 to 14.4),16,9.39 (95% CI: 5.64 to 14.3),2200,-0.11,0.0259,17,132 (95% CI: 73.3 to 203),16,90.3 (95% CI: 53.7 to 137),22,-41.9,-2.14,15
5,Fully Intersectionally,12,2005-2019,Non-Hispanic,NAAN,Male,<HS,Not In Poverty,NA,NA,20.4 (95% CI: 9.59 to 34.4),23,NA,-0.0238,7,NA,NA,9.98 (95% CI: -0.838 to 24),2300,NA,-0.278,7,NA,NA,96.1 (95% CI: -8.03 to 235),23,NA,-9.15,5
5,Fully Intersectionally,18,2001-2019,Non-Hispanic,White,Male,<HS,Not In Poverty,12.9 (95% CI: 10.9 to 15),14,20.4 (95% CI: 17.7 to 23.6),24,7.52,0.394,24,5.71 (95% CI: 3.61 to 7.87),14,10 (95% CI: 7.23 to 13.1),2400,4.31,0.198,25,79.6 (95% CI: 50.5 to 110),14,96.4 (95% CI: 68.8 to 128),24,16.8,0.111,24
5,Fully Intersectionally,18,2001-2019,Non-Hispanic,NAAN,Male,>=HS,In Poverty,19.5 (95% CI: 9.76 to 34.1),18,21.4 (95% CI: 15.1 to 29.5),25,1.88,0.0674,12,12.3 (95% CI: 2.48 to 27),18,11 (95% CI: 4.67 to 19.3),2500,-1.33,-0.129,12,172 (95% CI: 35 to 372),18,106 (95% CI: 44.8 to 188),25,-65.8,-4.78,7
5,Fully Intersectionally,8,2011-2019,Non-Hispanic,NAAN,Male,<HS,In Poverty,NA,NA,24.4 (95% CI: 13.3 to 38.9),26,NA,-1.93,1,NA,NA,14 (95% CI: 2.91 to 28.2),2600,NA,-2.33,1,NA,NA,135 (95% CI: 28 to 272),26,NA,-37.6,1
5,Fully Intersectionally,6,2011-2019,Non-Hispanic,NHPI,Female,>=HS,In Poverty,NA,NA,26.8 (95% CI: 17 to 37.9),27,NA,2.05,36,NA,NA,16.4 (95% CI: 6.59 to 27.6),2700,NA,1.65,36,NA,NA,158 (95% CI: 63.5 to 264),27,NA,10.5,34
5,Fully Intersectionally,18,2001-2019,Non-Hispanic,White,Male,>=HS,In Poverty,17.4 (95% CI: 14.3 to 20.7),17,27.6 (95% CI: 25.5 to 29.6),28,10.3,0.573,26,10.2 (95% CI: 7.12 to 13.6),17,17.2 (95% CI: 15.1 to 19.4),2800,7.06,0.377,26,142 (95% CI: 96.6 to 191),17,166 (95% CI: 143 to 188),28,24,0.708,25
5,Fully Intersectionally,18,2001-2019,Non-Hispanic,White,Female,<HS,Not In Poverty,20.4 (95% CI: 18.1 to 22.7),19,31.5 (95% CI: 26.9 to 36.4),29,11.1,0.648,28,13.3 (95% CI: 10.9 to 15.5),19,21.1 (95% CI: 16.6 to 26),2900,7.85,0.452,29,185 (95% CI: 151 to 218),19,203 (95% CI: 156 to 252),29,18.4,0.753,26
